StopNum,Type,Day,Longitude,Latitude,NumOfPackages
17247,Delivery,Fri,29.4417242,40.8421312,1
17248,Pickup,Fri,29.2968025,40.9085026,46
17249,Delivery,Fri,29.2894727,41.0985256,1
17250,Delivery,Fri,29.7050789,41.1594129,1
17251,Delivery,Fri,29.1156385,41.0056431,1
17252,Delivery,Fri,29.1051602,41.028435,1
17253,Delivery,Fri,29.1113504,41.0283751,1
17254,Delivery,Fri,29.1171548,41.0095139,2
17255,Delivery,Fri,29.2767437,40.8585523,1
17256,Delivery,Fri,29.0948916,41.0284246,1
17257,Delivery,Fri,29.1010404,41.0093422,1
17258,Delivery,Fri,29.1124222,41.0214629,1
17259,Delivery,Fri,29.0888394,41.0287101,1
17260,Delivery,Fri,29.1089909,41.0211904,1
17261,Delivery,Fri,29.1686246,40.9484653,1
17262,Delivery,Fri,29.1344089,40.9705159,1
17263,Delivery,Fri,29.1405811,40.96866,1
17264,Delivery,Fri,29.1530997,40.9415654,1
17265,Delivery,Fri,29.1576347,40.9268566,1
17266,Delivery,Fri,29.1449869,40.9353391,1
17267,Delivery,Fri,29.1267527,40.9315804,1
17268,Delivery,Fri,29.1322054,40.9242669,2
17269,Delivery,Fri,29.1864437,41.0102754,2
17270,Delivery,Fri,29.1639665,41.0158516,2
17271,Delivery,Fri,29.1756706,41.0175477,1
17272,Delivery,Fri,29.1119185,41.001391,1
17273,Delivery,Fri,29.1100806,41.0001743,1
17274,Delivery,Fri,29.1152743,41.0255202,1
17275,Pickup,Fri,29.2657985,40.87699,2
17276,Pickup,Fri,29.2157887,40.9614909,1
17277,Delivery,Fri,29.2269992,40.8941738,1
17278,Delivery,Fri,29.2182304,40.8868837,1
17279,Delivery,Fri,29.3064083,40.8186647,1
17280,Delivery,Fri,29.1284132,40.9234747,3
17281,Delivery,Fri,29.2818122,40.8587393,1
17282,Delivery,Fri,29.1230498,40.9520729,5
17283,Pickup,Fri,29.0907462,41.0080605,1
17284,Delivery,Fri,29.1590656,40.9228442,1
17285,Pickup,Fri,29.1794523,40.9984347,135
17286,Delivery,Fri,29.2729214,40.8636194,1
17287,Delivery,Fri,29.273164,40.8636667,3
17288,Delivery,Fri,29.1520802,41.0264188,1
17289,Delivery,Fri,29.1514906,41.0293942,1
17290,Delivery,Fri,29.1217536,40.9812114,1
17291,Delivery,Fri,29.1219329,40.9824209,1
17292,Delivery,Fri,29.1138211,40.9815609,1
17293,Delivery,Fri,29.1408211,41.0242085,2
17294,Delivery,Fri,29.1492298,41.0165618,1
17295,Delivery,Fri,29.1537371,41.0128552,1
17296,Delivery,Fri,29.1510441,41.011687,1
17297,Delivery,Fri,29.2744698,40.8641003,1
17298,Delivery,Fri,29.1541235,41.0016343,2
17299,Delivery,Fri,29.2744548,40.8640802,1
17300,Delivery,Fri,29.0861048,41.0062815,1
17301,Delivery,Fri,29.0985778,40.9845112,1
17302,Delivery,Fri,29.0879944,40.994933,1
17303,Delivery,Fri,29.0971843,41.005573,1
17304,Delivery,Fri,29.087376,41.0014389,1
17305,Delivery,Fri,29.1007176,40.9811275,3
17306,Delivery,Fri,29.1035389,40.9747054,1
17307,Delivery,Fri,29.1081403,40.9626606,1
17308,Delivery,Fri,29.1080897,40.9634259,1
17309,Delivery,Fri,29.106482,40.9784608,9
17310,Delivery,Fri,29.1061831,40.9784428,3
17311,Delivery,Fri,29.1089953,40.9780656,1
17312,Delivery,Fri,29.1089379,40.977796,1
17313,Delivery,Fri,29.1091917,40.9747685,1
17314,Delivery,Fri,29.1017829,40.9742972,1
17315,Delivery,Fri,29.1152835,41.0320962,1
17316,Delivery,Fri,29.2744662,40.8640747,1
17317,Pickup,Fri,29.2323536,40.8854195,7
17318,Pickup,Fri,29.3787308,40.8720805,4
17319,Delivery,Fri,29.1241222,40.9924258,1
17320,Pickup,Fri,29.3854918,40.8761314,91
17321,Delivery,Fri,29.1116355,40.9869167,8
17322,Delivery,Fri,29.1116355,40.9869167,1
17323,Delivery,Fri,29.2668635,40.9658996,7
17324,Pickup,Fri,29.3930046,40.9041939,63
17325,Delivery,Fri,29.174357,40.8939822,1
17326,Delivery,Fri,29.2244167,40.906204,1
17327,Delivery,Fri,29.300261,40.858948,1
17328,Delivery,Fri,29.1864916,41.0261337,1
17329,Delivery,Fri,29.3662991,40.8532717,11
17330,Delivery,Fri,29.3115011,40.9273069,1
17331,Delivery,Fri,29.3069667,40.9295359,1
17332,Delivery,Fri,29.3139011,40.9208557,1
17333,Delivery,Fri,29.3336672,40.9299639,1
17334,Delivery,Fri,29.2897719,40.9114546,1
17335,Delivery,Fri,29.2894758,40.9213337,1
17336,Delivery,Fri,29.4299827,40.7916364,1
17337,Delivery,Fri,29.3081853,40.9391534,1
17338,Delivery,Fri,29.1984663,40.8972292,1
17339,Delivery,Fri,29.3770128,40.7969348,1
17340,Delivery,Fri,29.3650655,40.8126808,1
17341,Delivery,Fri,29.3855732,40.7598999,1
17342,Delivery,Fri,29.3531352,40.7926744,1
17343,Delivery,Fri,29.3961629,40.790248,1
17344,Delivery,Fri,29.373148,40.7893024,1
17345,Delivery,Fri,29.1932071,40.8909163,1
17346,Delivery,Fri,29.3096072,40.8406426,1
17347,Delivery,Fri,29.3231562,40.870991,1
17348,Delivery,Fri,29.3217077,40.8680246,1
17349,Delivery,Fri,29.3170673,40.8656467,1
17350,Delivery,Fri,29.2200654,40.9232554,1
17351,Delivery,Fri,29.2169398,40.9262605,1
17352,Delivery,Fri,29.224711,40.9021742,1
17353,Delivery,Fri,29.2318694,40.8930647,2
17354,Delivery,Fri,29.1973919,40.9082537,4
17355,Delivery,Fri,29.1876046,40.888898,2
17356,Delivery,Fri,29.1995626,40.9092303,1
17357,Delivery,Fri,29.1913032,40.9097104,1
17358,Delivery,Fri,29.3056825,40.9293387,1
17359,Delivery,Fri,29.3056102,40.9292277,1
17360,Delivery,Fri,29.279143,40.9234093,1
17361,Delivery,Fri,29.3336756,40.9299552,1
17362,Delivery,Fri,29.2823422,40.9303331,1
17363,Delivery,Fri,29.3121236,40.9271021,4
17364,Delivery,Fri,29.3124686,40.9270826,1
17365,Delivery,Fri,29.2975649,40.9202853,1
17366,Delivery,Fri,29.3053373,40.9305752,1
17367,Delivery,Fri,29.2996637,40.9190887,1
17368,Delivery,Fri,29.323315,40.9369669,1
17369,Delivery,Fri,29.3183656,40.9333124,1
17370,Delivery,Fri,29.2593116,40.8762555,1
17371,Delivery,Fri,29.292152,40.8991232,1
17372,Delivery,Fri,29.261745,40.8771292,1
17373,Delivery,Fri,29.2897329,40.8843006,1
17374,Delivery,Fri,29.2684936,40.8988047,1
17375,Delivery,Fri,29.2470741,40.8765514,1
17376,Delivery,Fri,29.2227273,40.8875167,1
17377,Delivery,Fri,29.2325455,40.8815382,1
17378,Delivery,Fri,29.2343129,40.8831859,1
17379,Delivery,Fri,29.2411665,40.9621894,3
17380,Delivery,Fri,29.2396012,40.9702861,1
17381,Delivery,Fri,29.171672,41.0313555,1
17382,Delivery,Fri,29.2012201,40.986077,2
17383,Delivery,Fri,29.2528174,40.9951356,1
17384,Delivery,Fri,29.1713962,41.0319386,1
17385,Delivery,Fri,29.2153792,41.0163583,2
17386,Delivery,Fri,29.1789407,41.0403822,1
17387,Delivery,Fri,29.1698575,41.034864,1
17388,Delivery,Fri,29.1065333,41.0252089,1
17389,Delivery,Fri,29.2794349,40.9361983,1
17390,Delivery,Fri,29.1772423,41.0472619,1
17391,Delivery,Fri,29.2281657,41.0212656,1
17392,Delivery,Fri,29.2284365,41.0215279,1
17393,Delivery,Fri,29.1498282,41.037853,1
17394,Delivery,Fri,29.2227612,41.0220555,1
17395,Delivery,Fri,29.1734586,41.03192,2
17396,Delivery,Fri,29.1068117,41.0252463,1
17397,Delivery,Fri,29.106788,41.0252416,1
17398,Delivery,Fri,29.1825258,41.0316995,1
17399,Delivery,Fri,29.1840068,41.0311841,1
17400,Delivery,Fri,29.1798608,41.0323464,1
17401,Delivery,Fri,29.2738694,40.9730687,1
17402,Delivery,Fri,29.2624802,40.9725365,1
17403,Delivery,Fri,29.2560164,40.9727132,1
17404,Delivery,Fri,29.1727036,40.9126396,1
17405,Delivery,Fri,29.2995922,40.9570906,1
17406,Delivery,Fri,29.2793233,40.9849722,1
17407,Delivery,Fri,29.2650912,40.9880125,1
17408,Delivery,Fri,29.232635,41.0161856,1
17409,Delivery,Fri,29.2174417,40.9762139,1
17410,Delivery,Fri,29.2231392,41.0041724,1
17411,Delivery,Fri,29.1970848,40.9935298,1
17412,Delivery,Fri,29.2348155,41.0117337,1
17413,Delivery,Fri,29.2482299,41.004693,1
17414,Delivery,Fri,29.1944731,41.0024438,1
17415,Delivery,Fri,29.2546714,41.0199741,1
17416,Delivery,Fri,29.1805724,40.8998885,1
17417,Delivery,Fri,29.3933568,40.7628078,1
17418,Delivery,Fri,29.4366789,40.7764445,1
17419,Delivery,Fri,29.4631472,40.7966153,1
17420,Delivery,Fri,29.449202,40.7885956,1
17421,Delivery,Fri,29.391584,40.7937048,1
17422,Delivery,Fri,29.3740353,40.7807301,1
17423,Delivery,Fri,29.3531848,40.792635,1
17424,Delivery,Fri,29.4073415,40.7751698,1
17425,Delivery,Fri,29.3583161,40.8407727,1
17426,Delivery,Fri,29.3156526,40.8687144,1
17427,Delivery,Fri,29.3578715,40.8323391,1
17428,Delivery,Fri,29.3610721,40.8195664,1
17429,Delivery,Fri,29.1990688,40.9093019,1
17430,Delivery,Fri,29.1994176,40.9093542,1
17431,Pickup,Fri,29.4112858,40.839613,200
17432,Delivery,Fri,29.1727269,40.8955365,1
17433,Delivery,Fri,29.2186776,40.9193405,1
17434,Delivery,Fri,29.171963,40.9180309,1
17435,Delivery,Fri,29.1915546,40.902387,1
17436,Delivery,Fri,29.3102797,40.8411691,1
17437,Delivery,Fri,29.2977663,40.8597267,1
17438,Delivery,Fri,29.3661102,40.8532613,1
17439,Delivery,Fri,29.2698957,40.9249963,1
17440,Delivery,Fri,29.2896632,40.9213134,1
17441,Delivery,Fri,29.3335464,40.9299305,1
17442,Delivery,Fri,29.3336241,40.9298903,1
17443,Delivery,Fri,29.2938439,40.9354982,1
17444,Delivery,Fri,29.3157861,40.9371233,1
17445,Delivery,Fri,29.3123237,40.9343958,1
17446,Delivery,Fri,29.2973632,40.9046012,1
17447,Delivery,Fri,29.2754966,40.8703563,1
17448,Delivery,Fri,29.2742197,40.8738926,1
17449,Delivery,Fri,29.2452443,40.878807,1
17450,Delivery,Fri,29.2498225,40.8766424,1
17451,Delivery,Fri,29.2711634,40.8878118,1
17452,Delivery,Fri,29.232794,40.8817885,1
17453,Delivery,Fri,29.2281028,40.8821516,1
17454,Delivery,Fri,29.259293,40.8937434,2
17455,Delivery,Fri,29.2607297,40.899607,1
17456,Delivery,Fri,29.1962767,40.9122146,1
17457,Delivery,Fri,29.2485614,40.9085971,1
17458,Delivery,Fri,29.4331059,40.7908264,1
17459,Delivery,Fri,29.4314653,40.7951047,1
17460,Delivery,Fri,29.2940594,40.9177653,1
17461,Delivery,Fri,29.5663978,41.1681109,1
17462,Delivery,Fri,29.6893923,41.1438644,1
17463,Delivery,Fri,29.6109765,41.1738325,1
17464,Delivery,Fri,29.5959875,41.157132,1
17465,Delivery,Fri,29.446336,40.8021663,1
17466,Delivery,Fri,29.3411418,40.8758843,1
17467,Delivery,Fri,29.3383088,40.8707266,1
17468,Delivery,Fri,29.390112,40.9038471,1
17469,Delivery,Fri,29.3591667,40.8899714,1
17470,Delivery,Fri,29.4307351,40.8027677,1
17471,Delivery,Fri,29.4311169,40.8006032,1
17472,Delivery,Fri,29.2450056,41.0535948,1
17473,Delivery,Fri,29.1888686,41.0151655,1
17474,Delivery,Fri,29.2713465,41.0427278,1
17475,Delivery,Fri,29.2303831,41.0291558,1
17476,Delivery,Fri,29.1836847,41.0176805,1
17477,Delivery,Fri,29.3721946,40.8228137,1
17478,Delivery,Fri,29.3846473,40.8340434,1
17479,Delivery,Fri,29.39084,40.7998501,1
17480,Delivery,Fri,29.3792038,40.8090617,1
17481,Delivery,Fri,29.2535059,41.0765645,1
17482,Delivery,Fri,29.4296303,40.8169509,1
17483,Delivery,Fri,29.4319938,40.8156774,1
17484,Delivery,Fri,29.4156469,40.8521072,1
17485,Delivery,Fri,29.3845891,40.8791928,1
17486,Delivery,Fri,29.3908415,40.8820212,1
17487,Delivery,Fri,29.3949711,40.8913011,3
17488,Delivery,Fri,29.3935688,40.8895274,1
17489,Delivery,Fri,29.392947,40.8914027,7
17490,Delivery,Fri,29.410373,40.8192704,1
17491,Delivery,Fri,29.3993457,40.8383353,1
17492,Delivery,Fri,29.3791628,40.8652162,1
17493,Delivery,Fri,29.3791787,40.8652325,1
17494,Delivery,Fri,29.403586,40.8499178,1
17495,Delivery,Fri,29.403565,40.8499867,1
17496,Delivery,Fri,29.1233494,41.0249522,1
17497,Delivery,Fri,29.1215113,41.0263871,3
17498,Delivery,Fri,29.4248018,40.8481761,2
17499,Delivery,Fri,29.4245591,40.859264,1
17500,Delivery,Fri,29.4667297,40.8002737,2
17501,Delivery,Fri,29.3863512,40.8678956,10
17502,Delivery,Fri,29.4052351,40.8560745,1
17503,Delivery,Fri,29.1029463,41.0264154,2
17504,Delivery,Fri,29.1203814,41.0114403,1
17505,Delivery,Fri,29.1116061,41.0168859,1
17506,Delivery,Fri,29.1045936,41.0280968,1
17507,Delivery,Fri,29.2765369,40.8585463,1
17508,Delivery,Fri,29.0965248,41.0178911,1
17509,Delivery,Fri,29.0983865,41.0204443,1
17510,Delivery,Fri,29.0976593,41.021162,1
17511,Delivery,Fri,29.1402667,41.0005226,1
17512,Delivery,Fri,29.0997255,41.0240632,1
17513,Delivery,Fri,29.092189,41.0102881,1
17514,Delivery,Fri,29.1385764,40.9307318,2
17515,Delivery,Fri,29.1398134,40.968697,1
17516,Delivery,Fri,29.1652516,40.9532401,1
17517,Delivery,Fri,29.1728151,40.9949405,1
17518,Delivery,Fri,29.1583008,40.9262774,1
17519,Delivery,Fri,29.1342115,40.940318,1
17520,Delivery,Fri,29.1353772,40.9224914,1
17521,Delivery,Fri,29.1353567,40.9224878,2
17522,Delivery,Fri,29.1742079,41.0189067,4
17523,Delivery,Fri,29.1737485,41.0200733,1
17524,Delivery,Fri,29.108677,41.0015123,1
17525,Delivery,Fri,29.1076379,41.0007016,1
17526,Pickup,Thu,29.4356994,40.7897207,4
17527,Delivery,Fri,29.1116355,40.9869167,1
17528,Delivery,Fri,29.1116355,40.9869167,9
17529,Delivery,Fri,29.1116355,40.9869167,4
17530,Delivery,Fri,29.1116355,40.9869167,2
17531,Delivery,Fri,29.4617716,40.8530456,1
17532,Delivery,Fri,29.2325505,40.8851397,1
17533,Delivery,Fri,29.1263398,41.0268524,4
17534,Delivery,Fri,29.1267757,41.0263067,1
17535,Delivery,Fri,29.1276427,41.0262441,1
17536,Delivery,Fri,29.127689,41.0262677,2
17537,Delivery,Fri,29.4432733,40.7954589,3
17538,Delivery,Fri,29.0860751,40.9891826,13
17539,Delivery,Fri,29.3149089,40.8172039,1
17540,Delivery,Fri,29.3148355,40.8171913,1
17541,Delivery,Fri,29.4012335,40.7930268,1
17542,Delivery,Fri,29.3148884,40.8171832,1
17543,Delivery,Fri,29.3149079,40.817189,2
17544,Delivery,Fri,29.3149222,40.8171913,1
17545,Delivery,Fri,29.3149197,40.8171903,1
17546,Delivery,Fri,29.3263383,40.9362415,2
17547,Delivery,Fri,29.3310003,40.8625944,1
17548,Delivery,Fri,29.3149331,40.8171809,1
17549,Delivery,Fri,29.3149117,40.8171859,1
17550,Delivery,Fri,29.3150346,40.8171582,1
17551,Delivery,Fri,29.3150423,40.817197,2
17552,Delivery,Fri,29.3151481,40.8171573,2
17553,Delivery,Fri,29.3150445,40.817174,2
17554,Delivery,Fri,29.1229811,40.9940839,40
17555,Delivery,Fri,29.2241359,40.8752975,1
17556,Pickup,Fri,29.4311086,40.8007215,4
17557,Delivery,Fri,29.5090742,40.7846105,1
17558,Delivery,Fri,29.3268992,40.9367418,1
17559,Delivery,Fri,29.1276712,41.0262374,6
17560,Delivery,Fri,29.1276204,41.0262451,1
17561,Pickup,Fri,29.1074043,40.9795126,1
17562,Delivery,Fri,29.314986,40.8171784,1
17563,Delivery,Fri,29.3149792,40.8171803,1
17564,Pickup,Fri,29.3929061,40.9042378,59
17565,Delivery,Fri,29.3121903,40.8318884,4
17566,Delivery,Fri,29.4199919,40.790482,1
17567,Delivery,Fri,29.3149124,40.8171841,1
17568,Delivery,Fri,29.3149138,40.8171828,1
17569,Delivery,Fri,29.3997624,40.7936574,2
17570,Delivery,Fri,29.3979337,40.8741386,5
17571,Delivery,Fri,29.3979337,40.8741386,1
17572,Delivery,Fri,29.3150398,40.8171804,4
17573,Delivery,Fri,29.3150406,40.8171748,3
17574,Delivery,Fri,29.5739877,40.8380499,1
17575,Pickup,Fri,29.0860562,40.9891812,51
17576,Delivery,Fri,29.1250677,40.9947074,107
17577,Delivery,Fri,29.1224487,40.9942453,5
17578,Delivery,Fri,29.1250647,40.9947001,1
17579,Delivery,Fri,29.1250654,40.9947024,1
17580,Delivery,Fri,29.1244428,40.9941031,2
17581,Delivery,Fri,29.1250574,40.9947062,1
17582,Delivery,Fri,29.3160034,40.8167477,1
17583,Delivery,Fri,29.3166204,40.8170977,1
17584,Pickup,Fri,29.1361411,40.9359736,40
17585,Delivery,Fri,29.6109208,41.1737128,1
17586,Pickup,Fri,29.558721,40.8685956,1
17587,Delivery,Fri,29.1208057,40.9529714,265
17588,Delivery,Fri,29.2935923,40.9220601,1
17589,Delivery,Fri,29.3141974,40.9301065,1
17590,Delivery,Fri,29.2711379,40.8927634,1
17591,Delivery,Fri,29.2874838,40.877954,1
17592,Delivery,Fri,29.2759344,40.8895516,1
17593,Delivery,Fri,29.2741228,40.8842201,2
17594,Delivery,Fri,29.2689668,40.8931498,1
17595,Delivery,Fri,29.2292262,40.8709249,1
17596,Delivery,Fri,29.2337349,40.8818874,1
17597,Delivery,Fri,29.2516744,40.8983821,1
17598,Delivery,Fri,29.2159375,40.9202534,1
17599,Delivery,Fri,29.1955843,40.9056655,1
17600,Delivery,Fri,29.2096146,40.9290126,1
17601,Delivery,Fri,29.2626052,40.9066022,1
17602,Delivery,Fri,29.4312238,40.8006243,1
17603,Delivery,Fri,29.4358154,40.7972321,1
17604,Delivery,Fri,29.3057203,40.9146999,1
17605,Delivery,Fri,29.6042946,41.1558686,1
17606,Delivery,Fri,29.3122929,41.0979091,1
17607,Delivery,Fri,29.5733804,41.1476688,1
17608,Delivery,Fri,29.7464142,41.1502798,1
17609,Delivery,Fri,29.5840143,41.1637887,1
17610,Delivery,Fri,29.3371087,40.8751342,1
17611,Delivery,Fri,29.3512725,40.8826258,3
17612,Delivery,Fri,29.3470113,40.921577,1
17613,Delivery,Fri,29.3634284,40.9039828,1
17614,Delivery,Fri,29.2357605,41.0521706,1
17615,Delivery,Fri,29.246061,41.0518617,1
17616,Delivery,Fri,29.1839753,41.021298,1
17617,Delivery,Fri,29.2466563,41.05159,1
17618,Delivery,Fri,29.2408314,41.0485842,1
17619,Delivery,Fri,29.4357112,40.7966926,1
17620,Delivery,Fri,29.3777248,40.8355186,2
17621,Delivery,Fri,29.4101678,40.7921741,1
17622,Delivery,Fri,29.4066067,40.7974574,1
17623,Delivery,Fri,29.3920116,40.8047204,1
17624,Delivery,Fri,29.3712435,40.8206246,1
17625,Delivery,Fri,29.3643668,40.8201843,1
17626,Delivery,Fri,29.3903995,40.8000476,1
17627,Delivery,Fri,29.385795,40.7981689,1
17628,Delivery,Fri,29.4357246,40.7975966,1
17629,Delivery,Fri,29.4385001,40.8170543,1
17630,Delivery,Fri,29.4118962,40.8598063,1
17631,Delivery,Fri,29.3879492,40.9000039,2
17632,Delivery,Fri,29.4003704,40.8876711,1
17633,Delivery,Fri,29.3961768,40.8906284,1
17634,Delivery,Fri,29.4053145,40.8416646,1
17635,Delivery,Fri,29.3791358,40.8652282,1
17636,Delivery,Fri,29.3924977,40.8917632,1
17637,Delivery,Fri,29.4019771,40.8890994,1
17638,Delivery,Fri,29.3947447,40.8382974,1
17639,Delivery,Fri,29.3791615,40.8651887,1
17640,Delivery,Fri,29.4457353,40.8279627,1
17641,Delivery,Fri,29.1276145,41.008198,1
17642,Delivery,Fri,29.4541727,40.8239486,1
17643,Delivery,Fri,29.4262133,40.8481053,1
17644,Delivery,Fri,29.4190064,40.8611625,1
17645,Delivery,Fri,29.3994058,40.8795226,3
17646,Delivery,Fri,29.4052012,40.8559163,2
17647,Delivery,Fri,29.1156773,41.0059216,1
17648,Delivery,Fri,29.113883,41.0091497,1
17649,Delivery,Fri,29.1140107,41.0107135,1
17650,Delivery,Fri,29.1243487,40.928295,1
17651,Delivery,Fri,29.097163,41.01404,1
17652,Delivery,Fri,29.1025083,41.0197447,1
17653,Delivery,Fri,29.0889112,41.0147625,1
17654,Delivery,Fri,29.0972606,41.0283187,1
17655,Delivery,Fri,29.1088913,41.0212707,1
17656,Delivery,Fri,29.0896264,41.0211496,1
17657,Delivery,Fri,29.2841183,40.8581842,4
17658,Delivery,Fri,29.2841391,40.8582156,2
17659,Delivery,Fri,29.1391473,40.9523171,2
17660,Delivery,Fri,29.139676,40.9692799,1
17661,Delivery,Fri,29.1473909,40.9322414,2
17662,Delivery,Fri,29.1495929,40.9433932,1
17663,Delivery,Fri,29.1397922,40.9377169,1
17664,Delivery,Fri,29.1178009,40.9358949,10
17665,Delivery,Fri,29.1348017,40.9726353,1
17666,Delivery,Fri,29.1765077,41.0184939,1
17667,Delivery,Fri,29.1815129,41.0124576,1
17668,Delivery,Fri,29.1795554,40.9935169,1
17669,Delivery,Fri,29.1567243,40.995915,1
17670,Delivery,Fri,29.1118635,41.000243,1
17671,Delivery,Fri,29.1109244,40.9997804,1
17672,Pickup,Fri,29.5689779,40.8593757,2
17673,Delivery,Fri,29.2221859,40.8984491,1
17674,Delivery,Fri,29.2342578,40.8908998,1
17675,Delivery,Fri,29.336493,40.8742951,1
17676,Delivery,Fri,29.3221708,40.8236898,1
17677,Pickup,Fri,29.1276568,41.0262402,59
17678,Pickup,Fri,29.1846596,41.0123443,1
17679,Pickup,Fri,29.1230344,40.9520781,185
17680,Delivery,Thu,29.2909503,40.9087997,1
17681,Pickup,Thu,29.1986891,40.9080806,1
17682,Delivery,Fri,29.3253368,40.9373313,1
17683,Delivery,Fri,29.1090735,40.996725,1
17684,Delivery,Fri,29.1430462,40.9802943,1
17685,Delivery,Fri,29.1011687,40.9991251,1
17686,Delivery,Fri,29.0965602,40.9993074,1
17687,Delivery,Fri,29.0965582,40.9993061,1
17688,Delivery,Fri,29.1054166,40.9900917,1
17689,Delivery,Fri,29.0965043,40.9992781,1
17690,Delivery,Fri,29.1087518,40.9964966,2
17691,Delivery,Fri,29.1306436,41.0066535,1
17692,Delivery,Fri,29.1306436,41.0066535,1
17693,Delivery,Fri,29.1306436,41.0066535,1
17694,Delivery,Fri,29.1306436,41.0066535,1
17695,Delivery,Fri,29.1287299,41.0075004,1
17696,Delivery,Fri,29.1287299,41.0075004,1
17697,Delivery,Fri,29.2550104,40.9696982,18
17698,Delivery,Fri,29.1111353,41.0288736,1
17699,Pickup,Fri,29.1433433,41.0152095,5
17700,Delivery,Fri,29.3252372,40.937322,1
17701,Pickup,Fri,29.2340359,40.9008363,1
17702,Delivery,Fri,29.1471294,40.9880348,1
17703,Delivery,Fri,29.4312247,40.8006232,1
17704,Delivery,Fri,29.4312341,40.8006183,1
17705,Pickup,Fri,29.4433802,40.7954116,8
17706,Pickup,Fri,29.4433617,40.7954802,1
17707,Delivery,Fri,29.2928835,40.8604054,1
17708,Delivery,Fri,29.2999003,40.859132,3
17709,Delivery,Fri,29.2004038,40.9147553,1
17710,Delivery,Fri,29.2006542,40.9126674,1
17711,Delivery,Fri,29.2116027,40.9193818,1
17712,Delivery,Fri,29.2001159,40.9111848,1
17713,Delivery,Fri,29.2098134,40.9333826,1
17714,Delivery,Fri,29.1977349,40.9125048,1
17715,Delivery,Fri,29.4303252,40.7924509,1
17716,Delivery,Fri,29.5725843,41.1573709,1
17717,Delivery,Fri,29.6153521,41.1666744,1
17718,Delivery,Fri,29.3184062,41.0859283,1
17719,Delivery,Fri,29.6109613,41.1738194,1
17720,Delivery,Fri,29.3388076,40.8754076,1
17721,Delivery,Fri,29.3678768,40.8839109,2
17722,Delivery,Fri,29.357763,40.9185183,1
17723,Delivery,Fri,29.343358,40.9284176,1
17724,Delivery,Fri,29.3743329,40.8849312,1
17725,Delivery,Fri,29.1822115,41.0195768,1
17726,Delivery,Fri,29.2273354,41.032243,1
17727,Delivery,Fri,29.2134773,41.0269198,1
17728,Delivery,Fri,29.1786931,41.0236813,1
17729,Delivery,Fri,29.2295105,41.0319827,1
17730,Delivery,Fri,29.3522689,40.818821,1
17731,Delivery,Fri,29.3897239,40.7962351,1
17732,Delivery,Fri,29.3494615,40.809058,2
17733,Delivery,Fri,29.3897342,40.7959414,1
17734,Delivery,Fri,29.3897399,40.7961439,1
17735,Delivery,Fri,29.4349832,40.7978155,1
17736,Delivery,Fri,29.3825466,40.8915205,1
17737,Delivery,Fri,29.3827562,40.8914253,1
17738,Delivery,Fri,29.4014497,40.8495836,1
17739,Delivery,Fri,29.3791285,40.8652276,1
17740,Delivery,Fri,29.3791313,40.8652269,1
17741,Delivery,Fri,29.4019895,40.8890595,1
17742,Delivery,Fri,29.4098591,40.874103,1
17743,Delivery,Fri,29.4001667,40.8904362,1
17744,Delivery,Fri,29.4114388,40.8394947,4
17745,Delivery,Fri,29.4552381,40.8282269,1
17746,Delivery,Fri,29.4538891,40.8240506,1
17747,Delivery,Fri,29.4415341,40.8251599,1
17748,Delivery,Fri,29.425999,40.8481296,1
17749,Delivery,Fri,29.4260852,40.8480723,1
17750,Delivery,Fri,29.4133209,40.8827427,1
17751,Delivery,Fri,29.3914727,40.8707408,1
17752,Delivery,Fri,29.3914806,40.8707379,1
17753,Delivery,Fri,29.1153994,41.0059167,1
17754,Delivery,Fri,29.1123338,41.0262338,1
17755,Delivery,Fri,29.2980118,40.9549744,1
17756,Delivery,Fri,29.1544744,40.9995491,37
17757,Delivery,Fri,29.1793747,40.9984859,4
17758,Delivery,Fri,29.1795446,40.9983621,1
17759,Delivery,Fri,29.1795798,40.9983651,17
17760,Delivery,Fri,29.1795341,40.9983643,1
17761,Pickup,Fri,29.1068856,41.0250656,13
17762,Delivery,Fri,29.1656076,40.9198114,1
17763,Pickup,Fri,29.3483705,40.9207466,3
17764,Delivery,Fri,29.3472388,40.9205961,1
17765,Pickup,Fri,29.3482755,40.9203381,1
17766,Pickup,Fri,29.3476366,40.9208643,2
17767,Pickup,Fri,29.167926,40.9978843,53
17768,Delivery,Fri,29.1036346,41.0084228,1
17769,Delivery,Fri,29.0940295,41.011575,1
17770,Delivery,Fri,29.0854596,41.0242111,1
17771,Delivery,Fri,29.1054384,41.0209899,1
17772,Delivery,Fri,29.0837792,41.0207808,1
17773,Delivery,Fri,29.0909288,41.0149185,1
17774,Delivery,Fri,29.1318698,40.9301246,2
17775,Delivery,Fri,29.2841545,40.8582059,1
17776,Delivery,Fri,29.1246367,40.9701138,2
17777,Delivery,Fri,29.1679701,40.9470464,1
17778,Delivery,Fri,29.1645924,40.925091,1
17779,Delivery,Fri,29.1340281,40.9441531,1
17780,Delivery,Fri,29.1691676,41.0202229,1
17781,Delivery,Fri,29.1884412,41.0140693,1
17782,Delivery,Fri,29.1705918,41.0216562,1
17783,Delivery,Fri,29.1728427,41.0160856,1
17784,Delivery,Fri,29.1099283,41.0010853,1
17785,Delivery,Fri,29.1125798,41.0013828,1
17786,Pickup,Fri,29.2327866,40.8758131,1
