Durak No,Type,Durak Günü,Longitude,Latitude,Paket Adedi,cluster_id
2041,Pickup,Mon,29.1068947,41.0251018,4,0
2042,Delivery,Mon,29.4432055,40.7955004,2,6
2043,Delivery,Mon,29.4431917,40.7955144,1,6
2044,Pickup,Mon,29.1340721,40.9266031,3,7
2045,Pickup,Mon,29.1400595,41.0004572,26,0
2046,Delivery,Mon,29.4435534,40.795416,3,6
2047,Delivery,Mon,29.4434743,40.7954144,4,6
2048,Pickup,Mon,29.2328061,40.8757952,1,2
2049,Delivery,Mon,29.4431732,40.7955267,1,6
2050,Delivery,Mon,29.4431967,40.7955584,1,6
2051,Delivery,Mon,29.4432194,40.7955556,1,6
2052,Delivery,Mon,29.2326638,40.8759551,1,2
2053,Delivery,Mon,29.535697,40.7852599,1,5
2073,Delivery,Mon,29.1052621,40.9976672,1,0
2074,Delivery,Mon,29.0965373,40.9993011,1,0
2075,Delivery,Mon,29.0992768,40.9946521,4,0
2076,Delivery,Mon,29.0989277,41.0000164,1,0
2077,Delivery,Mon,29.1839523,40.8985526,1,2
2078,Pickup,Mon,29.3252506,40.9373861,17,8
2079,Delivery,Mon,29.2073899,40.8845238,1,2
2080,Pickup,Mon,29.4667969,40.797074,5,6
2081,Delivery,Mon,29.2077073,40.8846338,1,2
2082,Delivery,Mon,29.4328578,40.7988247,1,6
2083,Delivery,Mon,29.5665079,40.8432168,1,5
2084,Delivery,Mon,29.2534014,40.9745869,1,3
2085,Delivery,Mon,29.1769153,40.9038986,1,7
2086,Delivery,Mon,29.3422369,40.874543,1,1
2087,Delivery,Mon,29.2789808,40.8181599,1,9
2088,Delivery,Mon,29.2834983,40.9516972,1,8
2089,Pickup,Mon,29.1097775,40.9836783,1,0
2090,Delivery,Mon,29.4475619,40.8053183,1,6
2091,Pickup,Mon,29.1279684,40.9887491,11,0
2092,Delivery,Mon,29.3900042,40.7779676,3,6
2093,Pickup,Mon,29.1699805,40.9786097,19,3
2094,Delivery,Mon,29.434059,40.8474505,1,6
2095,Delivery,Mon,29.2968681,40.8601624,1,9
2096,Delivery,Mon,29.419435,40.8762071,1,1
2097,Pickup,Mon,29.5596341,40.8634886,2,5
2098,Pickup,Mon,29.1175357,40.9842382,1,0
2099,Pickup,Mon,29.2067782,41.0126879,1,3
2100,Pickup,Mon,29.3253605,40.9373683,1,8
2101,Pickup,Mon,29.3251979,40.9374521,3,8
2102,Pickup,Mon,29.4666731,40.7970982,81,6
2103,Delivery,Mon,29.1190314,40.9508396,1,7
2104,Delivery,Mon,29.10605,40.948841,1,7
2105,Delivery,Mon,29.1091307,40.9485618,1,7
2106,Delivery,Mon,29.3888706,40.8682446,1,1
2107,Delivery,Mon,29.1174374,40.9892944,1,0
2108,Delivery,Mon,29.1732775,41.0066002,1,3
2109,Delivery,Mon,29.1733513,41.0193154,1,3
2110,Delivery,Mon,29.1728992,41.0156341,1,3
2111,Delivery,Mon,29.1815519,41.0114151,1,3
2112,Delivery,Mon,29.1300726,40.9457171,1,7
2113,Delivery,Mon,29.1341548,40.9264355,1,7
2114,Delivery,Mon,29.1252179,40.9533153,1,7
2115,Delivery,Mon,29.1244857,40.9466521,1,7
2116,Delivery,Mon,29.1219817,40.9378269,1,7
2117,Delivery,Mon,29.131724,40.9217913,1,7
2118,Delivery,Mon,29.1802189,40.9949045,1,3
2119,Delivery,Mon,29.1797524,40.9975632,1,3
2120,Delivery,Mon,29.1514161,41.0013477,1,0
2121,Delivery,Mon,29.1503745,40.999942,2,0
2122,Delivery,Mon,29.3150544,40.8171506,4,9
2123,Delivery,Mon,29.3149596,40.8172055,1,9
2124,Delivery,Mon,29.4331384,40.7986168,1,6
2125,Delivery,Mon,29.0862551,40.9889258,30,0
2126,Delivery,Mon,29.4003371,40.8436552,672,1
2127,Delivery,Mon,29.2327748,40.8758229,3,2
2128,Delivery,Mon,29.3149214,40.8171854,1,9
2129,Delivery,Mon,29.3149741,40.8171479,1,9
2130,Delivery,Mon,29.2073971,40.8845353,1,2
2131,Delivery,Mon,29.3149255,40.8171593,1,9
2132,Delivery,Mon,29.314923,40.8171649,1,9
2133,Delivery,Mon,29.207524,40.8851384,1,2
2134,Delivery,Mon,29.3149427,40.8171715,1,9
2135,Delivery,Mon,29.3149293,40.817179,1,9
2136,Pickup,Mon,29.4434029,40.7953588,2,6
2137,Delivery,Mon,29.1321401,40.8752438,1,7
2138,Delivery,Mon,29.126962,40.8682119,1,7
2139,Delivery,Mon,29.126877,40.8682804,1,7
2140,Delivery,Mon,29.086174,40.9890931,87,0
2141,Delivery,Mon,29.3331893,40.9296265,1,8
2142,Delivery,Mon,29.3323916,40.9304421,1,8
2143,Delivery,Mon,29.3216924,40.9306221,1,8
2144,Delivery,Mon,29.327525,40.9346278,1,8
2145,Delivery,Mon,29.2384545,41.0071449,1,3
2146,Delivery,Mon,29.2537349,41.0025235,1,3
2147,Delivery,Mon,29.3055443,40.9300734,1,8
2148,Delivery,Mon,29.3184056,40.9354974,1,8
2149,Delivery,Mon,29.4015183,40.8759196,3,1
2150,Delivery,Mon,29.1714115,41.0312808,1,3
2151,Delivery,Mon,29.3662685,40.8532305,2,1
2152,Delivery,Mon,29.3661713,40.8532456,1,1
2153,Delivery,Mon,29.3795286,40.8848974,2,1
2154,Delivery,Mon,29.3795286,40.8848974,1,1
2155,Delivery,Mon,29.3780784,40.871789,1,1
2156,Delivery,Mon,29.3780784,40.871789,1,1
2157,Delivery,Mon,29.3574872,40.8798875,1,1
2158,Delivery,Mon,29.3484608,40.8814758,1,1
2159,Delivery,Mon,29.401511,40.8759062,2,1
2160,Delivery,Mon,29.3966508,40.7695546,1,6
2161,Delivery,Mon,29.3871017,40.7580828,1,6
2162,Delivery,Mon,29.3738632,40.7698995,1,6
2163,Delivery,Mon,29.379399,40.8835932,1,1
2164,Delivery,Mon,29.2408321,40.8997535,1,2
2165,Delivery,Mon,29.2339187,40.8923175,1,2
2166,Delivery,Mon,29.1581825,40.9033227,1,7
2167,Delivery,Mon,29.168019,40.8975044,1,7
2168,Delivery,Mon,29.2341894,40.8945331,1,2
2169,Delivery,Mon,29.2332983,40.8964086,1,2
2170,Delivery,Mon,29.2817553,40.9278422,1,8
2171,Delivery,Mon,29.3835432,40.8987679,1,1
2172,Delivery,Mon,29.2740734,40.9609661,1,8
2173,Delivery,Mon,29.2792683,40.9562553,1,8
2174,Delivery,Mon,29.2692507,40.9661233,1,8
2175,Delivery,Mon,29.4035665,40.8439816,1,1
2176,Delivery,Mon,29.3881524,40.8796713,1,1
2177,Delivery,Mon,29.1439706,40.9889217,1,0
2178,Delivery,Mon,29.1248695,40.9896817,1,0
2179,Delivery,Mon,29.3864857,40.868007,1,1
2180,Delivery,Mon,29.4136022,40.8403181,2,1
2181,Delivery,Mon,29.3138632,40.920769,1,8
2182,Delivery,Mon,29.3927024,40.8915775,3,1
2183,Delivery,Mon,29.214966,40.9603997,1,3
2184,Delivery,Mon,29.2197959,40.9604417,1,3
2185,Delivery,Mon,29.4022488,40.8896243,1,1
2186,Delivery,Mon,29.3016287,40.929397,1,8
2187,Delivery,Mon,29.3019784,40.9319075,1,8
2188,Delivery,Mon,29.2956403,40.9370052,1,8
2189,Delivery,Mon,29.2246371,40.9657389,1,3
2190,Delivery,Mon,29.2242664,41.0231118,3,3
2191,Delivery,Mon,29.1738865,41.0354567,1,3
2192,Delivery,Mon,29.1910506,41.0331928,1,3
2193,Delivery,Mon,29.3886333,40.7978593,1,6
2194,Delivery,Mon,29.3887292,40.7978222,1,6
2195,Delivery,Mon,29.3716233,40.821201,1,1
2196,Delivery,Mon,29.4245516,40.807227,1,6
2197,Delivery,Mon,29.3702472,40.8212719,1,1
2198,Delivery,Mon,29.4331361,40.8202187,1,6
2199,Delivery,Mon,29.2421086,40.9694107,1,3
2200,Delivery,Mon,29.4541467,40.8242083,1,6
2201,Delivery,Mon,29.4269176,40.8429183,1,6
2202,Delivery,Mon,29.1956195,40.9991448,1,3
2203,Delivery,Mon,29.4327989,40.8359502,2,6
2204,Delivery,Mon,29.1648511,41.0135262,7,0
2205,Delivery,Mon,29.365412,40.8416478,1,1
2206,Delivery,Mon,29.5318841,40.7959846,1,5
2207,Delivery,Mon,29.1104341,41.0307689,1,0
2208,Delivery,Mon,29.1174733,41.0327525,1,0
2209,Delivery,Mon,29.0927789,41.0321365,1,0
2210,Delivery,Mon,29.1095301,41.031073,1,0
2211,Delivery,Mon,29.1171701,41.0258178,1,0
2212,Delivery,Mon,29.2077073,40.8846338,2,2
2213,Delivery,Mon,29.1208345,40.9530198,5,7
2214,Delivery,Mon,29.3149483,40.8171584,1,9
2215,Delivery,Mon,29.1623154,41.0023132,1,0
2216,Pickup,Mon,29.0921087,40.9906147,4,0
2217,Pickup,Mon,29.4668073,40.7970835,6,6
2218,Delivery,Mon,29.2283025,40.871056,1,2
2219,Delivery,Mon,29.4296399,40.7903958,2,6
2220,Pickup,Mon,29.1698987,40.9851881,4,3
2221,Pickup,Mon,29.2753083,40.8659574,1,9
2222,Pickup,Mon,29.1783146,41.0146474,1,3
2223,Pickup,Mon,29.1625688,41.0062457,43,0
2224,Pickup,Mon,29.1250745,40.9947006,183,0
2225,Pickup,Mon,29.1454428,40.9981846,1,0
2226,Delivery,Mon,29.3874151,40.8746144,1,1
2227,Delivery,Mon,29.5727768,40.8368873,1,5
2228,Pickup,Mon,29.3065761,40.9364221,1,8
2229,Pickup,Mon,29.3788736,40.8720821,7,1
2230,Pickup,Mon,29.2827514,40.902554,2,8
2231,Pickup,Mon,29.3942382,40.8427352,1,1
2232,Delivery,Mon,29.2353021,41.0327196,1,3
2233,Pickup,Mon,29.1783684,41.0147225,22,3
2234,Pickup,Mon,29.1784202,41.0147373,1,3
2235,Pickup,Mon,29.4178523,40.8354012,4,6
2236,Pickup,Mon,29.3253429,40.9373796,3,8
2237,Delivery,Mon,29.3209609,40.9396632,1,8
2238,Delivery,Mon,29.2217023,40.8828392,1,2
2239,Pickup,Mon,29.2308753,40.8937693,215,2
2240,Delivery,Mon,29.5455041,40.8189437,1,5
2241,Delivery,Mon,29.5637582,40.8158988,2,5
2242,Delivery,Mon,29.3149212,40.8171562,1,9
2243,Delivery,Mon,29.2990477,40.9171415,1,8
2244,Delivery,Mon,29.314972,40.8171839,2,9
2245,Delivery,Mon,29.2897794,40.9114537,1,8
2246,Delivery,Mon,29.3206298,40.9343943,1,8
2247,Delivery,Mon,29.3207459,40.934207,1,8
2248,Delivery,Mon,29.2471483,41.0045679,1,3
2249,Delivery,Mon,29.413625,40.8402657,1,1
2250,Delivery,Mon,29.4136083,40.8402708,1,1
2251,Delivery,Mon,29.1785487,41.0378318,1,3
2252,Delivery,Mon,29.1715449,41.031273,3,3
2253,Delivery,Mon,29.3937967,40.87748,1,1
2254,Delivery,Mon,29.3827668,40.8916823,1,1
2255,Delivery,Mon,29.3740401,40.8857763,1,1
2256,Delivery,Mon,29.3724066,40.8879515,1,1
2257,Delivery,Mon,29.3831393,40.783035,1,6
2258,Delivery,Mon,29.384974,40.7664862,1,6
2259,Delivery,Mon,29.3922188,40.7609263,1,6
2260,Delivery,Mon,29.3969076,40.7672252,1,6
2261,Delivery,Mon,29.3603385,40.7955324,1,9
2262,Delivery,Mon,29.3846763,40.7751828,1,6
2263,Delivery,Mon,29.4051866,40.8559609,1,1
2264,Delivery,Mon,29.4087234,40.8483345,1,1
2265,Delivery,Mon,29.1882854,40.9101026,1,2
2266,Delivery,Mon,29.242732,40.9009354,1,2
2267,Delivery,Mon,29.1701318,40.8976298,1,7
2268,Delivery,Mon,29.1878856,40.8887807,1,2
2269,Delivery,Mon,29.1478809,40.9038358,1,7
2270,Delivery,Mon,29.2832027,40.9275088,1,8
2271,Delivery,Mon,29.2783496,40.9268072,1,8
2272,Delivery,Mon,29.2768369,40.9260431,1,8
2273,Delivery,Mon,29.2623265,40.9752017,1,3
2274,Delivery,Mon,29.25823,40.9708919,2,3
2275,Delivery,Mon,29.2685193,40.9665806,1,8
2276,Delivery,Mon,29.3915779,40.8707213,1,1
2277,Delivery,Mon,29.3888819,40.8682013,1,1
2278,Delivery,Mon,29.387515,40.8782445,3,1
2279,Delivery,Mon,29.3879615,40.879819,1,1
2280,Delivery,Mon,29.4136001,40.8403127,1,1
2281,Delivery,Mon,29.122149,40.9814475,2,0
2282,Delivery,Mon,29.2161577,40.9655096,1,3
2283,Delivery,Mon,29.2183062,40.9660743,1,3
2284,Delivery,Mon,29.2971149,40.9283164,1,8
2285,Delivery,Mon,29.2857766,40.9340496,1,8
2286,Delivery,Mon,29.2972083,40.9357948,1,8
2287,Delivery,Mon,29.2978262,40.923724,1,8
2288,Delivery,Mon,29.2307849,40.9623525,1,3
2289,Delivery,Mon,29.1907029,41.0323643,1,3
2290,Delivery,Mon,29.474541,40.8091452,1,6
2291,Delivery,Mon,29.3886792,40.7978,1,6
2292,Delivery,Mon,29.404568,40.8136928,1,6
2293,Delivery,Mon,29.4019655,40.7972318,1,6
2294,Delivery,Mon,29.3719646,40.8135553,1,6
2295,Delivery,Mon,29.3695522,40.8285511,3,1
2296,Delivery,Mon,29.424523,40.8591883,1,1
2297,Delivery,Mon,29.220461,40.9832015,1,3
2298,Delivery,Mon,29.216917,40.9836142,1,3
2299,Delivery,Mon,29.2297998,41.0253225,1,3
2300,Delivery,Mon,29.1789444,41.0249276,1,3
2301,Delivery,Mon,29.4432245,40.7955288,1,6
2302,Delivery,Mon,29.4432542,40.7955208,6,6
2303,Delivery,Mon,29.3149754,40.8171873,1,9
2304,Delivery,Mon,29.0861335,40.9891237,18,0
2305,Delivery,Mon,29.1731849,40.8996257,2,7
2306,Delivery,Mon,29.1569648,41.0019225,1,0
2307,Pickup,Mon,29.2149993,41.009254,8,3
2308,Delivery,Mon,29.4432688,40.7955128,1,6
2309,Delivery,Mon,29.3149715,40.8171908,1,9
2310,Delivery,Mon,29.3149724,40.8171996,1,9
2311,Delivery,Mon,29.3149752,40.8171885,5,9
2312,Delivery,Mon,29.3149716,40.817191,1,9
2313,Pickup,Mon,29.1585401,40.9167199,7,7
2314,Delivery,Mon,29.3268688,40.9367882,13,8
2315,Delivery,Mon,29.3745871,40.8845376,6,1
2316,Delivery,Mon,29.3742609,40.8825839,1,1
2317,Pickup,Mon,29.1069172,41.0249986,14,0
2318,Pickup,Mon,29.4433247,40.795462,6,6
2319,Delivery,Mon,29.1170936,41.0346191,1,0
2320,Delivery,Mon,29.1050874,41.0407433,1,0
2321,Delivery,Mon,29.1114425,41.0346202,1,0
2322,Delivery,Mon,29.1157954,41.0371308,1,0
2323,Delivery,Mon,29.0925189,41.0517769,1,0
2324,Delivery,Mon,29.1173785,41.0257057,1,0
2325,Delivery,Mon,29.1153209,41.0284689,2,0
2326,Pickup,Mon,29.1069117,41.0252269,11,0
2327,Pickup,Mon,29.1068357,41.0252041,5,0
2328,Delivery,Mon,29.2856318,40.8153168,1,9
2329,Delivery,Mon,29.3633497,40.838594,1,1
2330,Delivery,Mon,29.4057249,40.8690019,2,1
2331,Delivery,Mon,29.2073933,40.8845773,1,2
2332,Delivery,Mon,29.3149795,40.8171045,1,9
2333,Pickup,Mon,29.4432904,40.7954515,13,6
2334,Delivery,Mon,29.3149352,40.8171662,1,9
2335,Delivery,Mon,29.3149263,40.817161,1,9
2336,Delivery,Mon,29.1269546,40.8682098,1,7
2337,Delivery,Mon,29.1269504,40.8682086,1,7
2338,Pickup,Mon,29.2088775,40.9722094,4,3
2339,Delivery,Mon,29.3149216,40.8171565,1,9
2340,Delivery,Mon,29.3149294,40.8171605,1,9
2341,Delivery,Mon,29.4318246,40.8004677,1,6
2342,Delivery,Mon,29.314978,40.8171859,1,9
2343,Delivery,Mon,29.1783661,41.0147096,2,3
2344,Delivery,Mon,29.1783599,41.0147112,1,3
2345,Pickup,Mon,29.4433379,40.7954496,29,6
2346,Delivery,Mon,29.2672692,40.8783953,1,2
2347,Delivery,Mon,29.2643486,40.8879149,1,2
2348,Pickup,Mon,29.1512392,41.015955,2,0
2349,Delivery,Mon,29.3050322,40.8772009,1,9
2350,Pickup,Mon,29.4113248,40.8396019,302,1
2351,Pickup,Mon,29.1784478,41.014699,21,3
2352,Pickup,Mon,29.2285224,40.8758394,9,2
2353,Pickup,Mon,29.1106639,40.9791669,7,0
2354,Pickup,Mon,29.2231188,40.8937336,1,2
2355,Pickup,Mon,29.3170408,40.9972554,1,8
2356,Pickup,Mon,29.346782,40.9207169,2,8
2357,Pickup,Mon,29.4113546,40.8395297,200,1
2358,Delivery,Mon,29.0861335,40.9891237,3,0
2359,Delivery,Mon,29.0861335,40.9891237,1,0
2360,Pickup,Mon,29.275563,40.8748682,3,9
2361,Delivery,Mon,29.3149786,40.8171906,4,9
2362,Delivery,Mon,29.194063,41.0065348,1,3
2363,Delivery,Mon,29.3149819,40.8171868,1,9
2364,Pickup,Mon,29.2820981,40.8600627,33,9
2365,Delivery,Mon,29.0988069,40.980615,15,0
2366,Delivery,Mon,29.0988069,40.980615,2,0
2367,Delivery,Mon,29.1250799,40.9947116,1,0
2368,Delivery,Mon,29.1250673,40.994684,2,0
2369,Delivery,Mon,29.1250331,40.9946376,1,0
2370,Pickup,Mon,29.3471856,40.9205566,393,8
2375,Delivery,Mon,29.2839834,40.8584497,1,9
2376,Delivery,Mon,29.4201175,40.7886738,1,6
2377,Delivery,Mon,29.420022,40.7886548,1,6
2378,Delivery,Mon,29.1360644,40.9785334,1,0
2379,Delivery,Mon,29.286496,40.8710278,2,9
2380,Delivery,Mon,29.2755168,40.8687295,15,9
2381,Delivery,Mon,29.3253093,40.9373511,1,8
2382,Delivery,Mon,29.3253129,40.937329,2,8
2383,Delivery,Mon,29.3251136,40.9373653,5,8
2384,Delivery,Mon,29.2862392,40.8619048,1,9
2385,Delivery,Mon,29.2533983,40.9745903,5,3
2386,Delivery,Mon,29.4299858,40.8049979,1,6
2387,Delivery,Mon,29.1097833,41.0003505,1,0
2388,Pickup,Mon,29.1798887,41.0022605,1,3
2389,Pickup,Mon,29.1061604,41.0236415,8,0
2390,Delivery,Mon,29.1931076,40.9878142,13,3
2391,Delivery,Mon,29.1312085,40.9825954,23,0
2392,Delivery,Mon,29.1434008,41.007973,1,0
2393,Delivery,Mon,29.1887522,40.900475,1,2
2394,Delivery,Mon,29.1982439,40.8951153,1,2
2395,Delivery,Mon,29.4098403,40.8806751,1,1
2396,Delivery,Mon,29.4098403,40.8806751,2,1
2397,Delivery,Mon,29.1382695,40.9305516,1,7
2398,Delivery,Mon,29.1382765,40.9305736,1,7
2399,Delivery,Mon,29.1120787,40.9452736,2,7
2400,Delivery,Mon,29.1137849,40.9504465,1,7
2401,Delivery,Mon,29.1182881,40.9465744,1,7
2402,Delivery,Mon,29.3888691,40.8682029,1,1
2403,Delivery,Mon,29.1662211,40.9850459,1,0
2404,Delivery,Mon,29.1667999,41.0064321,1,3
2405,Delivery,Mon,29.1786583,41.0102221,1,3
2406,Delivery,Mon,29.1760644,41.0196244,1,3
2407,Delivery,Mon,29.5130326,40.8027639,1,5
2408,Delivery,Mon,29.1359568,40.9317187,1,7
2409,Delivery,Mon,29.165216,40.9192281,1,7
2410,Delivery,Mon,29.1615052,41.0162284,1,0
2411,Delivery,Mon,29.1616271,41.0164498,1,0
2412,Pickup,Mon,29.0954904,40.9867661,1,0
2413,Pickup,Mon,29.1781506,40.9825844,14,3
2414,Pickup,Mon,29.4434978,40.7954969,11,6
2415,Pickup,Mon,29.4357845,40.8404221,82,6
2416,Delivery,Mon,29.3252236,40.9373479,4,8
2417,Delivery,Mon,29.4037645,40.8498901,3,1
2418,Delivery,Mon,29.3253107,40.937299,4,8
2419,Delivery,Mon,29.4389457,40.8581111,1,1
2420,Delivery,Mon,29.2325341,40.8797723,4,2
2421,Delivery,Mon,29.3214895,40.939837,1,8
2422,Delivery,Mon,29.2325358,40.8758321,1,2
2423,Delivery,Mon,29.2360604,40.8775609,13,2
2424,Delivery,Mon,29.4669826,40.7982881,5,6
2425,Delivery,Mon,29.2074486,40.885052,1,2
2426,Delivery,Mon,29.2073971,40.8845353,1,2
2427,Delivery,Mon,29.1785684,41.0146808,6,3
2428,Pickup,Mon,29.325269,40.9373769,2,8
2429,Delivery,Mon,29.3149288,40.8171733,1,9
2430,Pickup,Mon,29.325385,40.9373588,7,8
2431,Delivery,Mon,29.1273696,40.9479315,1,7
2432,Delivery,Mon,29.1217443,40.9425657,1,7
2433,Delivery,Mon,29.1221165,40.955223,1,7
2434,Delivery,Mon,29.1158775,40.938792,1,7
2435,Delivery,Mon,29.1737327,40.9947347,1,3
2436,Delivery,Mon,29.2698446,40.9667645,1,8
2437,Delivery,Mon,29.1369014,41.0069095,2,0
2438,Delivery,Mon,29.1488591,40.9974677,1,0
2439,Delivery,Mon,29.1400528,41.0003719,2,0
2440,Delivery,Mon,29.1479789,41.0037394,6,0
2441,Delivery,Mon,29.177858,40.9965333,7,3
2442,Delivery,Mon,29.1766972,40.9959336,1,3
2443,Delivery,Mon,29.1327299,40.9997917,1,0
2444,Delivery,Mon,29.1353703,40.997948,1,0
2445,Delivery,Mon,29.1403595,41.0004324,1,0
2446,Delivery,Mon,29.1560108,41.0035257,2,0
2447,Delivery,Mon,29.1418277,40.9761654,1,0
2448,Delivery,Mon,29.1308165,40.9738163,1,0
2449,Delivery,Mon,29.1678939,40.9020885,1,7
2450,Delivery,Mon,29.3119967,40.8541655,1,9
2451,Delivery,Mon,29.1252756,40.9482079,1,7
2452,Delivery,Mon,29.3472405,40.9205716,387,8
2453,Pickup,Mon,29.2332797,40.9805313,23,3
2454,Pickup,Mon,29.2769894,40.9861306,3,8
2455,Pickup,Mon,29.2173966,40.9762932,7,3
2456,Delivery,Mon,29.1398101,41.0004669,2,0
2459,Delivery,Mon,29.3780784,40.871789,1,1
2460,Delivery,Mon,29.3484608,40.8814758,12,1
2461,Pickup,Mon,29.2346386,40.9951632,1,3
2462,Pickup,Mon,29.3153087,40.9193495,1,8
2463,Delivery,Mon,29.2270377,40.8942415,1,2
2464,Pickup,Mon,29.1713015,40.9854439,9,3
2465,Delivery,Mon,29.3484608,40.8814758,1,1
2466,Delivery,Mon,29.3484608,40.8814758,3,1
2467,Delivery,Mon,29.3976242,40.7692777,1,6
2468,Delivery,Mon,29.4014817,40.8759072,4,1
2469,Delivery,Mon,29.3775223,40.7979087,1,6
2470,Delivery,Mon,29.407118,40.7875018,1,6
2471,Delivery,Mon,29.4491688,40.7885653,1,6
2472,Delivery,Mon,29.418383,40.7742792,1,6
2473,Delivery,Mon,29.1776354,40.9153308,1,7
2474,Delivery,Mon,29.161774,40.9044411,1,7
2475,Delivery,Mon,29.1556831,40.9077877,1,7
2476,Delivery,Mon,29.2338391,40.8922621,1,2
2477,Delivery,Mon,29.2509248,40.8993955,1,2
2478,Delivery,Mon,29.1989684,40.8854733,1,2
2479,Delivery,Mon,29.2821242,40.92467,1,8
2480,Delivery,Mon,29.2543838,40.962019,1,3
2481,Delivery,Mon,29.2509167,40.9709627,1,3
2482,Delivery,Mon,29.2584497,40.9764441,1,3
2483,Delivery,Mon,29.4114807,40.8394699,2,1
2484,Delivery,Mon,29.413299,40.8290812,1,6
2485,Delivery,Mon,29.2241653,41.0034964,1,3
2486,Delivery,Mon,29.2859099,41.0080183,1,3
2487,Delivery,Mon,29.2244784,41.0070049,1,3
2488,Delivery,Mon,29.1276151,40.9867767,1,0
2489,Delivery,Mon,29.1214358,40.9852962,1,0
2490,Delivery,Mon,29.3158387,40.9212127,1,8
2491,Delivery,Mon,29.3196379,40.920933,1,8
2492,Delivery,Mon,29.411476,40.8527201,1,1
2493,Delivery,Mon,29.4178655,40.8547065,2,1
2494,Delivery,Mon,29.2238883,40.9739523,1,3
2495,Delivery,Mon,29.4022488,40.8896243,1,1
2496,Delivery,Mon,29.4016866,40.889613,5,1
2497,Delivery,Mon,29.2974908,40.9276284,1,8
2498,Delivery,Mon,29.3075822,40.9292895,1,8
2499,Delivery,Mon,29.1377921,40.984258,1,0
2500,Delivery,Mon,29.328251,40.9313606,2,8
2501,Delivery,Mon,29.31474,40.9235648,1,8
2502,Delivery,Mon,29.3733379,40.8195106,1,1
2503,Delivery,Mon,29.4118843,40.7963586,1,6
2504,Delivery,Mon,29.4008959,40.8031656,1,6
2505,Delivery,Mon,29.3870801,40.8143259,1,6
2506,Delivery,Mon,29.4152197,40.7976129,1,6
2507,Delivery,Mon,29.3798438,40.8009932,1,6
2508,Delivery,Mon,29.4551655,40.828388,1,6
2509,Pickup,Mon,29.3147782,40.9193824,1,8
2510,Delivery,Mon,29.3007273,40.8479186,1,9
2511,Pickup,Mon,29.2483854,41.0171698,1,3
2512,Pickup,Mon,29.4358612,40.8403982,61,6
2513,Delivery,Mon,29.2382035,40.96793,1,3
2514,Delivery,Mon,29.2419278,40.9694971,1,3
2515,Delivery,Mon,29.454148,40.8241208,1,6
2516,Delivery,Mon,29.4542324,40.8243047,1,6
2517,Delivery,Mon,29.4542221,40.8243001,1,6
2518,Delivery,Mon,29.214118,40.9778882,1,3
2519,Delivery,Mon,29.1948181,41.00722,1,3
2520,Delivery,Mon,29.1942591,40.9945511,1,3
2521,Delivery,Mon,29.5378732,40.7854473,1,5
2522,Pickup,Mon,29.4433901,40.7953981,4,6
2523,Delivery,Mon,29.0915708,41.0322678,2,0
2524,Delivery,Mon,29.1103801,41.0307276,1,0
2525,Delivery,Mon,29.1171536,41.0326643,1,0
2526,Delivery,Mon,29.1189953,41.0331136,1,0
2527,Delivery,Mon,29.0992746,41.0406924,1,0
2528,Delivery,Mon,29.1168811,41.0376968,1,0
2529,Delivery,Mon,29.1171353,41.034629,1,0
2530,Pickup,Mon,29.1068971,41.025158,12,0
2531,Delivery,Mon,29.3798968,40.8010405,1,6
2532,Delivery,Mon,29.164569,41.0157924,1,0
2533,Delivery,Mon,29.1747303,40.8986753,1,7
2534,Delivery,Mon,29.4401311,40.8368909,24,6
2535,Pickup,Mon,29.3472928,40.9205373,596,8
2536,Delivery,Mon,29.264631,40.8878485,3,2
2537,Delivery,Mon,29.2889624,40.8722865,1,9
2543,Delivery,Mon,29.2071418,40.889306,3,2
2544,Pickup,Mon,29.1996354,40.9092421,2,2
2545,Pickup,Mon,29.1402385,41.0005073,1,0
2546,Pickup,Mon,29.207423,40.8845701,1,2
2547,Pickup,Mon,29.4668117,40.797085,16,6
2548,Pickup,Mon,29.2262808,40.8958044,7,2
2549,Pickup,Mon,29.4478987,40.8788156,44,1
2550,Pickup,Mon,29.4114566,40.840812,325,1
2551,Delivery,Mon,29.5850842,40.8343168,1,5
2552,Delivery,Mon,29.1207994,40.9530154,2,7
2553,Delivery,Mon,29.3149738,40.8171966,3,9
2554,Delivery,Mon,29.3149728,40.817196,1,9
2555,Delivery,Mon,29.1502907,41.0013154,1,0
2556,Delivery,Mon,29.2789963,40.8181729,1,9
2557,Delivery,Mon,29.2789951,40.8181734,1,9
2558,Pickup,Mon,29.1224622,40.9941659,15,0
2559,Delivery,Mon,29.207524,40.8851384,1,2
2560,Delivery,Mon,29.3149357,40.8171736,1,9
2561,Delivery,Mon,29.126815,40.8683026,1,7
2562,Delivery,Mon,29.1269656,40.8682141,2,7
2563,Delivery,Mon,29.1268893,40.8682804,1,7
2564,Pickup,Mon,29.3929867,40.9042368,60,1
2565,Delivery,Mon,29.390052,40.7779617,3,6
2566,Delivery,Mon,29.4050386,40.7785734,2,6
2567,Pickup,Mon,29.2272899,40.8788936,1,2
2568,Delivery,Mon,29.2610431,40.9694257,1,3
2569,Pickup,Mon,29.3150447,40.8171695,3,9
2570,Delivery,Mon,29.147349,40.9997506,20,0
2571,Pickup,Mon,29.1693411,40.9854959,4,3
2572,Delivery,Mon,29.2975208,40.8515454,1,9
